order_id,day_id,missing_information,inserted_at,updated_at,order_items
rc56f2643e44f98,112,False,2025-10-14T08:49:06.560684Z,2025-10-14T08:55:18.267951Z,"[{""order_item_id"":""r91bf9db9944019"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""re2ac03669b9b92"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r9a6ae5ec7144ea"",""key"":""Smak"",""value"":""Hassel""},{""customization_id"":""rd4cc33ed729b0e"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
rc6b58ed979a2c0,101,False,2025-10-13T07:36:34.734105Z,2025-10-13T08:01:26.202088Z,"[{""order_item_id"":""r638372d601f100"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""rd0a9e756bd0a18"",""key"":""Kopp"",""value"":""Egen""}]}]"
rc7ed3a8719e5f4,118,False,2025-10-14T09:09:00.858745Z,2025-10-14T09:16:01.803554Z,"[{""order_item_id"":""r0ad64c345b63f2"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r9769903f8fb1f8"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rd2a5c80d0d74b4"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""r8458227437f190"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""r3eb70961b8ac5d"",""key"":""Annet"",""value"":""Klippekort""}]}]"
rc7f7168ae4b83d,140,False,2025-10-17T08:47:33.076737Z,2025-10-17T08:49:16.819425Z,"[{""order_item_id"":""rbd638f1e6eafe9"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r11684c6c64a0eb"",""key"":""Kopp"",""value"":""Egen""}]}]"
rc9f499ca27c875,136,False,2025-10-13T09:55:32.590561Z,2025-10-13T10:01:13.476644Z,"[{""order_item_id"":""rac7eb7fdb9465f"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""rbc6d8d181d7941"",""key"":""Kopp"",""value"":""Egen""}]}]"
rcda01e8f4a730f,122,False,2025-10-17T07:43:47.669308Z,2025-10-17T07:52:00.236601Z,"[{""order_item_id"":""r78e91d7c5c5d2e"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r2b8039193f16c3"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rac99dabe668690"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
rcda74be1edefce,103,False,2025-10-17T07:11:24.251161Z,2025-10-17T07:27:16.740922Z,"[{""order_item_id"":""r054b1d786a6559"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r003a8f50c210cd"",""key"":""Kopp"",""value"":""Egen""}]}]"
rced3f376c26b97,110,False,2025-10-14T08:40:02.003135Z,2025-10-14T08:51:36.724296Z,"[{""order_item_id"":""rb346c6b8cefa6f"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r23a8a362d40981"",""key"":""Kopp"",""value"":""Stor""}]}]"
rced47366ad0f57,104,False,2025-10-15T07:16:41.839109Z,2025-10-15T07:27:35.705243Z,"[{""order_item_id"":""r99bdd5a05f7dcd"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r1053f0d0fba683"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r9cc1bc022e0c1c"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
rd39305b3393532,130,False,2025-10-13T09:49:45.216541Z,2025-10-13T09:57:06.471440Z,"[{""order_item_id"":""rd4e2da23384cc8"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""ra6c49d1191385c"",""key"":""Kopp"",""value"":""Egen""}]}]"
rd8d702adf7f28a,124,False,2025-10-14T09:57:43.394145Z,2025-10-14T10:03:03.404741Z,"[{""order_item_id"":""r22d90b3d2f051d"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""rafae0cb55dca77"",""key"":""Kopp"",""value"":""Stor""}]}]"
rd9ce95d71267db,106,False,2025-10-15T07:18:25.264934Z,2025-10-15T07:27:30.335444Z,"[{""order_item_id"":""r74f8973ab634d0"",""item_id"":""r86acde6afd9586"",""item_name"":""Pumpkin Spice Islatte"",""customizations"":[{""customization_id"":""rdebd96d05a5fbd"",""key"":""Kopp"",""value"":""Egen""}]},{""order_item_id"":""raa453b17d31d0e"",""item_id"":""r86acde6afd9586"",""item_name"":""Pumpkin Spice Islatte"",""customizations"":[{""customization_id"":""r223dbf4934a504"",""key"":""Kopp"",""value"":""Egen""}]}]"
rdaab7bc850fd56,101,False,2025-10-17T07:07:53.513474Z,2025-10-17T07:09:50.647898Z,"[{""order_item_id"":""r20c615868fde6a"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""rad24430a50cd2b"",""key"":""Kopp"",""value"":""Stor""}]}]"
rdbd9192406572e,112,False,2025-10-13T09:31:12.643364Z,2025-10-13T09:43:30.037582Z,"[{""order_item_id"":""r91cc88bf0508a8"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r8b2ed05071e2ec"",""key"":""Kopp"",""value"":""Egen""}]}]"
rdc233c26537484,147,False,2025-10-17T09:28:26.441304Z,2025-10-17T09:31:16.996523Z,"[{""order_item_id"":""ra04c0d729f3641"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""rc508b7e8457b3e"",""key"":""Kopp"",""value"":""Liten""}]}]"
rdc41da89b25d51,128,False,2025-10-15T08:36:15.190456Z,2025-10-15T09:04:01.520345Z,"[{""order_item_id"":""ra2ddeaad036d44"",""item_id"":""g3tdiflci9jhyng"",""item_name"":""Cortado"",""customizations"":[{""customization_id"":""r38e9f0ef9fff6a"",""key"":""Kopp"",""value"":""Liten""}]}]"
rdddda04685ad95,112,False,2025-10-16T08:02:26.620969Z,2025-10-16T08:10:50.049180Z,"[{""order_item_id"":""r0357bfcb757de2"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""r8abe7cbdb5adaa"",""key"":""Kopp"",""value"":""Egen""}]}]"
rde30a15abe4d76,118,False,2025-10-13T09:38:22.604422Z,2025-10-13T09:43:27.625023Z,"[{""order_item_id"":""r53f7813e2ce2fe"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""rbc8d5f20e014c7"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r8f52c74fa51a15"",""key"":""Melk"",""value"":""Havre""}]},{""order_item_id"":""r7f231c888083ed"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r923ca2f67495c6"",""key"":""Kopp"",""value"":""Egen""}]}]"
rdfed8ee75d22aa,104,False,2025-10-20T07:14:34.489538Z,2025-10-20T07:16:44.149212Z,"[{""order_item_id"":""r92ac4745d57e79"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[{""customization_id"":""r85e3b484570fa4"",""key"":""Kopp"",""value"":""Egen""}]}]"
re0d21594a0dbd7,143,False,2025-10-14T10:16:59.625170Z,2025-10-14T10:22:35.755548Z,"[{""order_item_id"":""r2261741e9ac8a3"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r075f5948f51c41"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rf7f02ee5c427a0"",""key"":""Smak"",""value"":""Hassel""},{""customization_id"":""ra3b58a0566adf0"",""key"":""Annet"",""value"":""Klippekort""}]}]"
re361d9bf5d083a,139,False,2025-10-13T09:58:55.203792Z,2025-10-13T10:01:16.526279Z,"[{""order_item_id"":""rabe8c919d0d51e"",""item_id"":""r86acde6afd9586"",""item_name"":""Pumpkin Spice Islatte"",""customizations"":[{""customization_id"":""r6caacc7ec5d746"",""key"":""Kopp"",""value"":""Liten""}]}]"
re399a98629921b,137,False,2025-10-14T10:11:14.816737Z,2025-10-14T10:22:40.156588Z,"[{""order_item_id"":""r69aa1cca937652"",""item_id"":""r86acde6afd9586"",""item_name"":""Pumpkin Spice Islatte"",""customizations"":[{""customization_id"":""rbd6c6c2501dbc3"",""key"":""Kopp"",""value"":""Liten""}]}]"
re503d55a191527,132,False,2025-10-13T09:51:02.574551Z,2025-10-13T10:01:14.937276Z,"[{""order_item_id"":""r383bdfd51eaaec"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r7d4712a414e9de"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""reb1e02c0030726"",""key"":""Melk"",""value"":""Laktosefri""},{""customization_id"":""rb71092c753b3b2"",""key"":""Smak"",""value"":""Vanilje""}]}]"
re628431de90827,123,False,2025-10-17T07:45:10.847392Z,2025-10-17T07:55:52.097765Z,"[{""order_item_id"":""rdda429e098b323"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""rc6ea9b890dd693"",""key"":""Kopp"",""value"":""Plastikkopp ""}]},{""order_item_id"":""ra0cb33b84a65f0"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""r417f4d0b794b81"",""key"":""Kopp"",""value"":""Plastikkopp ""}]},{""order_item_id"":""rcfaad8f5d7e797"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""ra3e197538e4829"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
re7a66832f611d5,138,False,2025-10-15T09:38:36.902448Z,2025-10-15T09:46:37.655803Z,"[{""order_item_id"":""rab93a395922e35"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r9d85718644527c"",""key"":""Kopp"",""value"":""Liten""},{""customization_id"":""rd15d100c1f214d"",""key"":""Smak"",""value"":""Hassel""}]}]"
re8a76e3ffb81ac,121,False,2025-10-17T07:39:32.077196Z,2025-10-17T07:44:49.274563Z,"[{""order_item_id"":""r87af1d1c202b2e"",""item_id"":""5i74382797de8hs"",""item_name"":""Vaffel"",""customizations"":[]},{""order_item_id"":""r4b680e3865e9d7"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""rab89a0d42bf826"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r53d3d6cfb0b51f"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
rea59b9a375d2fe,151,False,2025-10-17T09:41:27.190748Z,2025-10-17T09:57:12.774681Z,"[{""order_item_id"":""r10cd7a55a780de"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[{""customization_id"":""rf34a1d348894f6"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r783449569069b5"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
rea7b75a0432562,134,False,2025-10-17T08:32:46.308691Z,2025-10-17T08:37:50.479299Z,"[{""order_item_id"":""r0c2bf1a327ede2"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""ra4ee6ea750e7ab"",""key"":""Kopp"",""value"":""Egen""}]}]"
readf2e4b26b2e5,146,False,2025-10-17T09:27:33.091515Z,2025-10-17T09:31:17.607535Z,"[{""order_item_id"":""r2fc14d6fc63942"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""r8c874a799c29b1"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rbde625e91c9d22"",""key"":""Smak"",""value"":""Hassel""}]}]"
reba806b8cfec8f,109,False,2025-10-14T08:39:19.538686Z,2025-10-14T08:51:37.179392Z,"[{""order_item_id"":""r835f12615ebe1b"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""r49dcda0f4fff3b"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""rfc56d9ed2b02a4"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""r23b0a839bcce23"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
rebd1550c40b1e8,145,False,2025-10-15T09:43:53.745044Z,2025-10-16T06:48:19.160720Z,"[{""order_item_id"":""r4b2acbabec5f01"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r015a61f31ed6c6"",""key"":""Kopp"",""value"":""Liten""}]}]"
ree239f1fc1e647,139,False,2025-10-17T08:46:09.338114Z,2025-10-17T08:49:16.187727Z,"[{""order_item_id"":""r942cb461dd85af"",""item_id"":""9u0dihc91cpdzbb"",""item_name"":""Iste, Fersken"",""customizations"":[{""customization_id"":""r008b83a4e28142"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
ref98b1b63ee898,130,False,2025-10-15T09:04:08.111485Z,2025-10-15T09:14:38.060718Z,"[{""order_item_id"":""r657493195f335b"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""rc014c5c10c0786"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r0218a0f14bab78"",""key"":""Smak"",""value"":""Hassel""}]}]"
rf125bffcb24691,130,False,2025-10-14T10:07:02.353768Z,2025-10-14T10:16:39.239603Z,"[{""order_item_id"":""r069992e2365286"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""r2f5206670d79a0"",""key"":""Kopp"",""value"":""Liten""}]}]"
rf394271e2377fa,141,False,2025-10-15T09:41:06.964550Z,2025-10-16T07:13:06.719736Z,"[{""order_item_id"":""r671e699c3608e0"",""item_id"":""wgzuvbn0647asw1"",""item_name"":""Americano"",""customizations"":[{""customization_id"":""r5e13bec938c592"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r17b25e0018fab2"",""key"":""Annet"",""value"":""Klippekort""}]}]"
rf51896dc1cc3e6,114,False,2025-10-16T08:22:12.149200Z,2025-10-16T08:27:41.570785Z,"[{""order_item_id"":""r658a091dfda3c9"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r234abecec85f1d"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""r8e15f93e3797e4"",""key"":""Melk"",""value"":""Havre""}]}]"
rf98823048eaa8f,113,False,2025-10-13T09:31:41.958116Z,2025-10-13T09:43:29.660038Z,"[{""order_item_id"":""r6ef63bc2aa8c9f"",""item_id"":""r956ab1f714111e"",""item_name"":""Pumpkin Latte"",""customizations"":[{""customization_id"":""r64d87902d0c35c"",""key"":""Kopp"",""value"":""Stor""}]}]"
rf99aaaf9c1528d,129,False,2025-10-13T09:47:45.296526Z,2025-10-13T09:54:09.054269Z,"[{""order_item_id"":""r5af910a7501eca"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r68e9189f94c8a0"",""key"":""Kopp"",""value"":""Egen""}]}]"
rfc0ea1d36800af,115,False,2025-10-17T07:21:15.170991Z,2025-10-17T07:27:26.141495Z,"[{""order_item_id"":""r674570b30339a6"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r08ce33bce91388"",""key"":""Kopp"",""value"":""Stor""}]}]"
rfe0190437a896f,119,False,2025-10-15T07:40:10.827764Z,2025-10-15T07:45:41.386610Z,"[{""order_item_id"":""r9d2a99a3aae9c7"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""rabf7041c3f5e27"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
rfec1e4696c7ecf,109,False,2025-10-16T07:44:17.519796Z,2025-10-16T08:10:54.434048Z,"[{""order_item_id"":""re3d20e1cc933df"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""r7aa8d268e96a2d"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
rhh90uoyhw1rgi4,146,False,2025-09-22 09:44:24.538Z,2025-09-22 09:58:36.136Z,"[{""order_item_id"":""3uefnxr2a0wrqrp"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""ybqmogcm6tqxovq"",""key"":""Kopp"",""value"":""Stor""}]}]"
rjb4ybkohqv8wvx,0,False,2025-09-09 09:46:03.392Z,2025-09-15 10:12:02.394Z,"[{""order_item_id"":""u7mvg7e3ksz2n1g"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""2oklmvqvbq96ncu"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""ovsxx085xx02pko"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""tb4z3r3d3hka54l"",""key"":""Annet"",""value"":""Klippekort""}]}]"
rjv5oypsbrcg2f4,0,False,2025-09-09 10:09:42.528Z,2025-09-15 10:12:02.491Z,"[{""order_item_id"":""hqch6ne6lvvp7ok"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[{""customization_id"":""ck9ybi8sx2ojkue"",""key"":""Kopp"",""value"":""Egen""}]}]"
rk1xx3qpjp5cf7i,0,False,2025-09-10 07:22:44.107Z,2025-09-15 10:12:03.268Z,"[{""order_item_id"":""o52nrev6kaf36z0"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""y5kmjvll2loil5d"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""6y8jg2fjww66zdt"",""key"":""Annet"",""value"":""Klippekort""}]}]"
rvm1w1w1jsslsrk,0,False,2025-09-08 07:56:22.460Z,2025-09-15 10:12:01.737Z,"[{""order_item_id"":""upmq80aallad6pd"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""8nlkux7prgfvpwv"",""key"":""Kopp"",""value"":""Liten""}]},{""order_item_id"":""uayvnlzgxatp9ux"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""x5fotttzhzc6m6w"",""key"":""Kopp"",""value"":""Liten""}]}]"
rvtunp6hm57sh3e,0,False,2025-09-08 09:43:38.904Z,2025-09-15 10:12:02.113Z,"[{""order_item_id"":""t85wg2g5sqo6gn7"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
rw2kntg7mcxd3rt,0,False,2025-09-08 08:13:56.730Z,2025-09-15 10:12:01.840Z,"[{""order_item_id"":""7t696qasql9hvp2"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""byngad1uypmhuds"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""0bj6rzjaijzqd9p"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
s02orjut6wmdois,109,False,2025-09-18 07:14:55.820Z,2025-09-18 07:32:39.388Z,"[{""order_item_id"":""ebqnqa99qb5be9f"",""item_id"":""yl4u4wnyvp9dnur"",""item_name"":""Mocca Islatte"",""customizations"":[{""customization_id"":""m23p60ls6c5dxiw"",""key"":""Kopp"",""value"":""Egen""}]}]"
s1zgwmi40ckgkbv,164,False,2025-09-22 10:02:11.762Z,2025-09-22 10:15:03.104Z,"[{""order_item_id"":""abswarud3isg71r"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
s66q05it6u6ai22,114,False,2025-09-25 08:40:59.519Z,2025-09-25 08:50:32.138Z,"[{""order_item_id"":""ma6txsnxhoyalpm"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""w53ilk92h568mh1"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""wjfachh3ndof48u"",""key"":""Kopp"",""value"":""Egen""}]}]"
sa0o5xsbtxoe4de,201,False,2025-09-16 08:59:29.853Z,2025-09-16 09:10:01.586Z,"[{""order_item_id"":""mzjoaa3cidzfdw7"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[{""customization_id"":""sho4twe50ma5m7z"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
sa7n021d7b2tb09,144,False,2025-09-22 09:42:45.078Z,2025-09-22 09:48:24.450Z,"[{""order_item_id"":""ou2ey0i2yfh48uo"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""rp4bdadwt2mun27"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
saffhk8um3zmdb6,0,False,2025-09-10 09:27:59.131Z,2025-09-15 10:12:03.347Z,"[{""order_item_id"":""csne9sxhzgdym3g"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
saw9wnnuei1yhbt,113,False,2025-09-25 08:40:05.656Z,2025-09-25 08:41:33.019Z,"[{""order_item_id"":""cw8yb4norg2cgid"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
sd0acpk4kbdgqps,183,False,2025-09-16 08:45:58.217Z,2025-09-16 08:53:50.883Z,"[{""order_item_id"":""nx5obhybtxt81aq"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
sdarrkr8du27loz,0,False,2025-09-08 07:24:52.791Z,2025-09-15 10:12:01.674Z,"[{""order_item_id"":""s5fu2h6i32os92n"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""ff5lpn0t86c1f1r"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
sesnpn4io7pau29,223,False,2025-09-16 10:08:49.380Z,2025-09-16 10:21:10.958Z,"[{""order_item_id"":""0x355dzba5qg9pf"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
seu7bf0u0cn885a,0,False,2025-09-10 06:44:49.455Z,2025-09-15 10:12:03.126Z,"[{""order_item_id"":""f70f3ikneb7qkat"",""item_id"":""gdds3p52w0h5qgl"",""item_name"":""Espresso"",""customizations"":[{""customization_id"":""kat9zyhiiyms370"",""key"":""Kopp"",""value"":""Liten""}]},{""order_item_id"":""jyrvsyitymt0p48"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[{""customization_id"":""c0u2dqftx5w6wv4"",""key"":""Kopp"",""value"":""Egen""}]}]"
sgt7jvbdapjoqcj,130,False,2025-09-22 09:33:56.719Z,2025-09-22 09:47:12.482Z,"[{""order_item_id"":""jk5qh9gw16pq1xu"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""a0c63c28wj9b4jq"",""key"":""Smak"",""value"":""Vanilje""}]}]"
sidh7rftobpgacd,122,False,2025-09-23 08:53:29.346Z,2025-09-23 09:00:54.047Z,"[{""order_item_id"":""w5zdnlix2cuze2e"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""4efmha4gnpsefuk"",""key"":""Annet"",""value"":""Klippekort""},{""customization_id"":""fc75kn9yz2oecmu"",""key"":""Kopp"",""value"":""Egen""}]}]"
sikl0j93a3f3h18,124,False,2025-09-15 08:30:46.209Z,2025-09-15 10:12:02.829Z,"[{""order_item_id"":""9iq3yzbq4b5gqfa"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""cebhmjymyyakcur"",""key"":""Kopp"",""value"":""Egen""}]}]"
sio81fl24oqrhpu,0,False,2025-09-08 09:39:36.335Z,2025-09-15 10:12:01.996Z,"[{""order_item_id"":""o8yo0s9puyhdy3g"",""item_id"":""gdds3p52w0h5qgl"",""item_name"":""Espresso"",""customizations"":[]}]"
snfyk6zy2qahkto,0,False,2025-09-08 08:09:45.640Z,2025-09-15 10:12:01.797Z,"[{""order_item_id"":""49chgz255w8oma8"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]},{""order_item_id"":""hi8832uvpnp1idf"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
sr7s3ix0a9v39cn,0,False,2025-09-10 08:25:38.182Z,2025-09-15 10:12:02.709Z,"[{""order_item_id"":""zktfa7mlsmdmxre"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
srwok8jqa7vj3i2,160,False,2025-09-15 09:51:49.652Z,2025-09-15 10:12:03.086Z,"[{""order_item_id"":""g3xzc22t35rojsd"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[]}]"
syi0fywpeirj36t,145,False,2025-09-22 09:43:48.035Z,2025-09-22 09:58:35.900Z,"[{""order_item_id"":""scxxn11m75lyuiw"",""item_id"":""e195eyq18gweg0j"",""item_name"":""Iste, Pasjonsfrukt"",""customizations"":[]}]"
szehvq2wjrskk4r,112,False,2025-09-23 08:42:15.016Z,2025-09-23 09:00:59.107Z,"[{""order_item_id"":""3n6ibtoatupesbf"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""40kbn5czjol5zhm"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""4mdcxmrljfjwcvm"",""key"":""Melk"",""value"":""Havre""}]}]"
t3b3634rvc154qx,126,False,2025-09-18 08:24:00.745Z,2025-09-18 08:35:46.274Z,"[{""order_item_id"":""61eismxqnat0x1n"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""na20y13s8nhcxe4"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
t417ciefd88367d,0,False,2025-09-09 06:24:52.940Z,2025-09-15 10:12:02.069Z,"[{""order_item_id"":""v0aebbnomb2apjw"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""hmwsfnhsto4v0zb"",""key"":""Smak"",""value"":""Hassel""}]},{""order_item_id"":""plm7hdc7e2aj3xo"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
t5vqmtc1mhrxb3w,0,False,2025-09-09 10:10:30.231Z,2025-09-15 10:12:02.530Z,"[{""order_item_id"":""22cxzojeugvuixf"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""rlf5pap1i6zxioc"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""51vbbo0igesn8v4"",""key"":""Kopp"",""value"":""Egen""}]}]"
t6qg6uloyi44f43,208,False,2025-09-16 09:25:12.189Z,2025-09-16 09:29:57.577Z,"[{""order_item_id"":""vlo9wgtr5n2f5ux"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[{""customization_id"":""xeqsjmeie5lerj7"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""9mkyxjh21n6tiop"",""key"":""Annet"",""value"":""Klippekort""}]}]"
